,recency,frequency,monetary_value
87,0.40052874158920365,-0.3439457559260165,-0.32091749814323006
88,-0.401490519827135,-0.47361022513307854,-0.7237382112759089
89,-0.20346107256384152,0.12484117120720782,0.6816024163648158
90,-0.4906037710956171,0.5138345788283939,1.072995187502216
91,-0.35198315801131164,-0.09459100745089717,0.36879810974629296
92,-0.22326401729017087,-0.3938167056210403,-0.18401576629450642
93,0.004469847062616647,-0.4237392754380547,-0.252674568351883
94,-0.9064656103485335,-0.05469424769487809,-0.08340316231713096
95,-0.4708008263692878,0.10489279132919826,0.01892420264757198
96,-0.8272538314432161,-0.4835844150720833,-0.033247827657892366
97,-0.8470567761695454,-0.2641522364139783,-0.30564985878762363
98,0.4896419928576857,-0.3738683257430308,-0.3112612859388446
99,-0.6193229118167579,3.1270723428476446,2.8251220130884
100,-0.6391258565430873,1.0125440757786326,0.8988643425233099
101,-0.7579435249010633,3.7853688788219593,3.330429603835767
102,-0.3915890474639704,-0.4137650854990499,-0.31163728004237823
103,-0.9163670827116981,1.8603502205940383,3.005770089195222
104,-0.6985346907220753,2.299214577910248,6.748865449316772
105,-0.8866626656222041,-0.4137650854990499,-0.3357863558738767
106,-0.8866626656222041,-0.4237392754380547,-0.45182611185684257
107,-0.6490273289062519,0.7631893273035132,1.1457671371770357
108,-0.6985346907220753,1.4015374833998189,2.461307839757154
109,-0.7579435249010633,0.03507346175616487,0.601999907142469
110,-0.5995199670904285,2.718130555348449,1.8371633247717472
111,-0.8272538314432161,-0.22425547665795922,0.01609285311035688
112,2.400626158948468,-0.6232230742181502,-0.5329325974933237
113,-0.8767611932590395,1.6708406117529477,2.362791687750996
114,-0.5401111329114405,-0.5135069848890976,-0.4614538396594451
115,-0.30247579619548826,-0.5733521245231262,-0.5737906234106408
116,0.7173758572104733,-0.5434295547061119,-0.4862979348944451
117,-0.8272538314432161,0.06499603157317918,-0.07466414785015314
118,-0.11434782129535946,-0.6331972641571548,-0.12949662128213552
119,-0.7183376354484047,-0.5434295547061119,-0.4937551512811947
120,-0.6985346907220753,-0.12451357726791148,1.672523482466886
121,2.19269523932201,0.8230344669375419,0.46672748307572404
122,0.024272791788945997,0.6933699977304798,1.397705974065969
123,2.4204291036747976,-0.7628617333642169,-1.365206939425644
124,-0.7480420525378987,-0.6232230742181502,-0.6587937752110156
125,2.0540746262377048,-0.7628617333642169,-0.7263018074363652
126,1.3807745055425067,-0.5434295547061119,-0.6818661406551224
127,0.40052874158920365,-0.5434295547061119,-0.007036481137315711
128,-0.6688302736325813,-0.0846168175118924,-0.496848557314812
129,1.885749596063905,-0.7030165937301883,-0.6231882729824557
130,0.4896419928576857,-0.4436876553160642,-0.1639798380804512
131,-0.27277137910599425,-0.4337134653770594,-0.6451041717141789
132,-0.08464340420586543,-0.4137650854990499,-0.3894509688327622
133,1.7174245658901055,-0.2641522364139783,-0.14397809114853538
134,2.568951189122268,-0.6132488842791454,-0.5051489119943339
135,-0.15395371074801817,-0.5135069848890976,0.023726672788160045
136,-0.6490273289062519,2.079782399252143,0.6804801309345714
137,-0.9163670827116981,0.4639636291333701,0.4480474123865324
138,-0.2925743238323236,-0.5933005044011358,-0.5295657412025911
139,-0.14405223838485348,0.773163517242518,0.7474868376885431
140,0.4896419928576857,-0.3938167056210403,-0.38210769005314404
141,-0.5401111329114405,-0.6531456440351644,-0.6139479330440998
142,-0.9064656103485335,0.32432496998730326,0.2706921331258081
143,-0.8371553038063807,0.6634474279134656,1.831722804031223
144,-0.9163670827116981,-0.06466843763388286,0.02634723775218213
145,-0.11434782129535946,-0.5933005044011358,-0.5250822963619708
146,-0.8371553038063807,0.17471212090223168,0.3713617059067493
147,-0.3321802132849823,-0.09459100745089717,0.2012243740577987
148,-0.7777464696273927,-0.6032746943401406,-0.6524018754509445
149,-0.6292243841799225,-0.6132488842791454,-0.5244442457620351
150,0.37082432449970965,-0.14446195714592103,-0.10324539659906279
151,-0.015333097663712703,-0.4337134653770594,-0.31564218693304663
152,-0.8470567761695454,1.9501179300450813,1.6158680073208012
153,-0.6391258565430873,-0.5633779345841214,-0.5164002506985588
154,-0.7084361630852399,1.960092119984086,1.4709849460925237
155,-0.7282391078115693,4.024749437358074,6.858262642803977
156,-0.6292243841799225,-0.25417804647497355,-0.16477170445001438
157,-0.6292243841799225,-0.5733521245231262,-0.5211001769927287
158,-0.18365812783751218,-0.27412642635298307,-0.15382799728504418
159,-0.4608993540061231,-0.07464262757288763,-0.07343931857349076
160,1.034222972831743,-0.6930424037911835,-0.6053570374663929
161,0.7173758572104733,-0.7229649736081978,-0.6695039102813664
162,-0.14405223838485348,-0.20430709677994968,-0.17408610383300557
163,2.618458550938091,-0.673094023913174,-0.6280306212855398
164,-0.5401111329114405,-0.5733521245231262,-0.4743173955045793
165,-0.8470567761695454,1.1821053047417136,1.3569049169522176
166,-0.4311949369166291,0.4340410593163557,-0.37981184726944645
167,-0.7678449972642281,-0.4436876553160642,6.107368236765254
168,-0.9064656103485335,-0.5534037446451167,-0.7237382112759089
169,2.1530893498693513,-0.5534037446451167,-0.41826578967629113
170,-0.8767611932590395,0.33429915992630804,0.47339852997326703
171,2.073877570964034,-0.6132488842791454,-0.5876682239592443
172,-0.8470567761695454,0.9028279864495801,1.4306738206894374
173,1.6580157317111175,-0.5633779345841214,-0.4634477477842445
174,1.8659466513375758,-0.673094023913174,-0.6490122316387855
175,-0.20346107256384152,-0.5733521245231262,-0.5262273693136413
176,-0.6985346907220753,3.845214018455988,4.468934052455128
177,-0.9064656103485335,1.1322343550466898,1.5920379567892708
178,-0.5302096605482758,-0.4337134653770594,-0.42772261106819665
179,-0.8371553038063807,-0.1544361470849258,-0.15136124809064952
180,1.3213656713635187,-0.49355860501108806,-0.6322804940315407
181,2.2025967116851746,-0.6631198339741692,-0.5992898598866462
182,-0.5698155500009345,0.11486698126820304,0.02083265756702274
183,-0.5797170223640992,0.7033441876694846,-0.38454595484575577
184,-0.7183376354484047,0.424066869377351,0.8448180385805344
185,-0.20346107256384152,-0.46363603519407376,-0.48975594127088284
186,1.519395118626812,-0.5334553647671072,-0.4869188948533112
187,-0.5302096605482758,-0.6232230742181502,-0.6111051897461716
188,1.4401833397214947,-0.5534037446451167,-0.4324225373623666
189,-0.8965641379853688,1.7306857513869762,3.370803394922775
190,-0.8866626656222041,0.4839120090113796,0.35522244385658763
191,1.3906759779056712,0.19466050078024122,0.40584492270506495
192,-0.7579435249010633,-0.6531456440351644,-0.6212285461397957
193,-0.8470567761695454,-0.7329391635472026,-0.6417031341413069
194,-0.5401111329114405,-0.673094023913174,-0.6013122524132284
195,-0.6391258565430873,-0.4237392754380547,-0.35533235237726696
196,0.9550111939264254,-0.07464262757288763,4.894171989790907
197,2.2124981840483393,-0.5135069848890976,-0.46575498432865525
198,-0.015333097663712703,-0.5933005044011358,-0.4744427268724238
199,0.15299193251008678,-0.5633779345841214,-0.48555164356773456
200,-0.5500126052746052,0.4140926794383462,1.1677513984730379
201,-0.4212934645534644,-0.5035327949500928,-0.3715171894702811
202,-0.7381405801747339,1.3616407236437997,1.3744968834933047
203,-0.8272538314432161,0.553731338584413,0.986852659630527
204,-0.6391258565430873,-0.1544361470849258,-0.1354897394172467
205,-0.6391258565430873,-0.12451357726791148,0.7466493962761273
206,0.9550111939264254,-0.4835844150720833,-0.3992666936871315
207,-0.342081685648147,-0.6531456440351644,-0.6365075792561155
208,-0.7084361630852399,-0.7429133534862074,-0.30262481531828517
209,-0.14405223838485348,-0.6132488842791454,-0.5789349063726231
210,2.687768857480244,-0.7429133534862074,-0.728010871543336
211,-0.35198315801131164,1.2419504443757423,-0.7237382112759089
212,-0.15395371074801817,-0.17438452696293535,-0.08178524829586525
213,-0.6985346907220753,0.33429915992630804,0.448674069225755
214,-0.4113919921902997,-0.12451357726791148,-0.04391808456574721
215,-0.35198315801131164,-0.5633779345841214,-0.3570926884074469
216,-0.6193229118167579,0.8529570367545561,1.1100761817431273
217,1.826340761884917,-0.5733521245231262,-0.5439446672225727
218,-0.9064656103485335,0.2744540202922794,0.5815253191409578
219,-0.08464340420586543,-0.4137650854990499,-0.3493107498403729
220,-0.6391258565430873,-0.35391994586502123,-0.5211970239587904
221,-0.7084361630852399,-0.6631198339741692,-0.6227268256735735
222,-0.7678449972642281,0.17471212090223168,1.1077005826344377
223,-0.7777464696273927,0.14478955108521735,0.03930764056337794
224,-0.9064656103485335,3.9549301077850405,7.030895208249105
225,1.370873033179342,-0.6631198339741692,-0.6211373960540907
226,1.8065378171585877,-0.5933005044011358,-0.5499263915969708
227,0.12328751542059276,-0.3938167056210403,-0.3584941209751631
228,1.1728435859160484,0.1348153611462126,0.7656086141027909
229,-0.6985346907220753,2.2892403879712435,2.9156283513132215
230,-0.8173523590800514,1.521227762667876,1.8276267470548493
231,-0.8866626656222041,-0.3439457559260165,-0.28530060215395703
232,-0.8272538314432161,-0.13448776720691627,0.00026691947980659036
233,-0.3618846303744763,-0.46363603519407376,-0.35885302443762696
234,-0.342081685648147,0.2545056404142699,0.4957530884924462
235,-0.035136042390042053,0.2345572605362603,0.23856742479511228
236,-0.26286990674282956,3.1569949126646586,2.6677570869988787
237,-0.5995199670904285,-0.3838425156820356,-0.34108445460548636
238,1.4401833397214947,-0.5534037446451167,-0.4468128571430613
239,-0.6886332183589106,-0.24420385653596877,-0.05459403835395861
240,0.21240076668907482,-0.673094023913174,-0.6178332054472802
241,-0.6787317459957459,-0.30404899616999737,-0.14649611226613912
242,0.3411199074102156,-0.5334553647671072,1.1816631803037807
243,0.36092285213654496,-0.46363603519407376,-0.4514786021550918
244,-0.5896184947272639,-0.03474586781686854,0.276280772755603
245,-0.8767611932590395,-0.32399737604800694,0.04361448211294451
246,-0.7084361630852399,0.5038603888893891,1.3669713045422762
247,0.6084596612156619,-0.5633779345841214,-0.5425489315352132
248,0.13318898778375743,-0.4436876553160642,-0.37981184726944645
249,-0.8965641379853688,-0.5733521245231262,-0.5446055053439348
250,2.3907246865853033,-0.6830682138521788,-0.6587937752110156
251,2.2620055458641626,-0.2641522364139783,-0.20274141202655063
252,0.5490508270366737,-0.3439457559260165,0.5351868943206207
253,-0.8173523590800514,-0.3938167056210403,-0.38079740757113295
254,-0.7579435249010633,0.5238087687673987,1.5451697220957727
255,-0.8173523590800514,-0.21428128671895444,-0.06742341291695331
256,-0.7381405801747339,-0.4137650854990499,-0.3329037344134525
257,-0.6292243841799225,-0.7229649736081978,-0.6715092121668789
258,-0.8173523590800514,-0.6431714540961596,-0.5841076737363884
259,-0.9163670827116981,1.5411761425458856,1.4508065958695542
260,-0.8470567761695454,-0.3938167056210403,2.047156031595258
261,2.291709962953657,-0.7329391635472026,-0.6885599750740916
262,2.628360023301256,-0.7528875434252121,-0.8533080581057275
263,-0.35198315801131164,-0.4436876553160642,-0.3704575697239592
264,-0.8569582485327101,0.9028279864495801,1.408706650034505
265,0.5688537717630031,0.2445314504752651,0.192166334290853
266,-0.8272538314432161,0.1647379309632269,0.9774357164011177
267,2.34121732476948,-0.673094023913174,-0.5950456840210019
268,-0.8767611932590395,-0.35391994586502123,-0.3759322717466226
269,-0.8074508867168867,0.1348153611462126,0.36966973244084805
270,-0.6787317459957459,-0.32399737604800694,0.03473874251740914
271,-0.4113919921902997,-0.21428128671895444,-0.12062657856695659
272,-0.9163670827116981,-0.25417804647497355,-0.23220567723072855
273,-0.7777464696273927,5.670490777293861,7.0682211683453495
274,-0.8866626656222041,4.463613794674284,6.27671370224464
275,-0.8866626656222041,2.837820834616506,3.9597184017831557
276,-0.8470567761695454,0.2744540202922794,0.5772184775913912
277,-0.6490273289062519,0.7931118971205275,0.9073242098528157
278,2.7570791640223966,-0.7030165937301883,-0.6729562197774475
279,0.20249929432591016,0.9327505562665943,2.0528130337893318
280,-0.6688302736325813,-0.05469424769487809,-0.012989721109930952
281,1.1134347517370602,-0.6132488842791454,-0.5021238685249955
282,-0.6490273289062519,-0.453661845255069,-0.13365534394243128
283,0.2718096008680629,-0.363894135804026,-0.25035024116640264
284,-0.23316548965333556,-0.4037908955600451,-0.2282976173061218
285,-0.8569582485327101,-0.5035327949500928,-0.3921228057199933
286,-0.7183376354484047,-0.3439457559260165,-0.18878975203331172
287,-0.8470567761695454,1.920195360228067,2.0494974494218083
288,-0.1341507660216888,-0.24420385653596877,-0.2692923683519965
289,-0.7282391078115693,-0.6531456440351644,-0.5989765314670349
290,-0.2925743238323236,-0.5534037446451167,-0.5672449078809423
291,-0.8569582485327101,0.12484117120720782,0.5414477658324909
292,-0.7777464696273927,2.698182175470439,3.1582527888191634
293,1.9649613749692225,-0.4436876553160642,-0.379977056799787
294,-0.6292243841799225,0.9626731260836087,0.7667479901741048
295,-0.8965641379853688,1.790530891021005,4.5709993609234285
296,0.034174264152110674,0.01512508187815532,-0.07966600880322135
297,-0.6985346907220753,0.643499048035456,1.692667651407716
298,-0.9163670827116981,-0.3938167056210403,-0.24032942861919676
299,-0.8371553038063807,1.8104792708990145,1.9588429923077164
300,0.12328751542059276,-0.5633779345841214,-0.5221484029783375
301,-0.8866626656222041,-0.0846168175118924,-0.12357756259165967
302,0.5688537717630031,-0.21428128671895444,-0.16488564205714573
303,-0.22326401729017087,-0.583326314462131,-0.5880100367806385
304,-0.8767611932590395,-0.35391994586502123,-0.3773109167929124
305,-0.8965641379853688,2.807898264799492,2.531049049082279
306,-0.6094214394535932,0.8629312266935609,0.7739602407055218
307,-0.08464340420586543,-0.20430709677994968,-0.20855222999025158
308,-0.8866626656222041,-0.0846168175118924,-0.3106745072621179
309,-0.8767611932590395,-0.24420385653596877,-0.13615627441896527
310,2.747177691659232,-0.5334553647671072,-0.48002566962186205
311,-0.6490273289062519,0.4639636291333701,0.7626348425566615
312,-0.8173523590800514,0.6335248580964512,1.525219247087066
313,-0.22326401729017087,-0.31402318610900215,-0.24729101641492474
314,0.20249929432591016,-0.5135069848890976,-0.4656638342429501
315,0.8559964702947787,-0.6531456440351644,-0.5891437159715959
316,1.3906759779056712,-0.5534037446451167,-0.5050064899854196
317,2.568951189122268,-0.7329391635472026,-0.6608446521393806
318,2.19269523932201,-0.3439457559260165,-0.2796265093188138
319,2.3709217418589743,-0.7329391635472026,-0.5904312109321805
320,2.7570791640223966,-0.6631198339741692,-0.6352371749366004
321,-0.15395371074801817,-0.3938167056210403,-0.14662144363398366
322,-0.2925743238323236,-0.5035327949500928,-0.4801396072289934
323,0.40052874158920365,0.5637055285234178,-0.4124435779518771
324,-0.4113919921902997,1.5112535727288714,4.472038852249458
325,-0.9064656103485335,0.2545056404142699,1.6666784832210455
326,-0.8866626656222041,1.5312019526068807,1.4799290482523377
327,0.35102137977338027,-0.6232230742181502,-0.5665726759988672
328,-0.12424929365852413,-0.24420385653596877,1.763964109070184
329,1.4104789226320007,-0.12451357726791148,0.9563401684407404
330,1.5490995357163062,-0.7129907836691931,0.531398468883502
331,-0.06484045947953608,-0.7329391635472026,-0.659887576239477
332,-0.7678449972642281,2.987433683701578,1.6847318970710143
333,0.23220371141540416,0.19466050078024122,0.8665972121836999
334,-0.4113919921902997,0.17471212090223168,0.14870483405058366
335,-0.8470567761695454,-0.0846168175118924,0.3578259181795399
336,0.44013463104186235,-0.5933005044011358,-0.44226674661851884
337,2.2124981840483393,-0.32399737604800694,0.2412449585627
338,-0.8866626656222041,2.319162957788258,3.258170373393038
339,1.4401833397214947,-0.453661845255069,-0.0722429736986112
340,1.1629421135528837,-0.6531456440351644,0.0461666845126877
341,-0.3321802132849823,-0.22425547665795922,-0.2153087300931431
342,-0.7579435249010633,-0.10456519738990194,0.046047050025199716
343,-0.7282391078115693,-0.2641522364139783,-0.2655780023595131
344,-0.7183376354484047,0.8130602769985371,1.4802138922701662
345,-0.7183376354484047,-0.47361022513307854,-0.3205585946807662
346,-0.8767611932590395,0.29440240017028896,0.571344993943768
347,-0.9064656103485335,0.08494441145118872,0.18996733847321706
348,-0.8371553038063807,-0.1843587169019401,-0.39649800983383876
349,-0.8965641379853688,-0.6232230742181502,-0.5495788818952201
350,-0.8272538314432161,-0.5733521245231262,-0.45959665666320343
351,-0.28267285146915894,-0.7329391635472026,-0.6714123652008173
352,0.9748141386527548,-0.5633779345841214,-0.5386351747302498
353,2.7768821087487257,-0.7528875434252121,-0.6140162956083787
354,1.6184098422584587,-0.5234811748281024,-0.4955553654738707
355,2.3907246865853033,-0.5334553647671072,-0.41298478158575114
356,-0.401490519827135,-0.32399737604800694,-0.23357292851630523
357,-0.7381405801747339,-0.6331972641571548,-0.4784989056863013
358,2.6382614956644206,-0.6032746943401406,-0.6131161885120406
359,-0.8272538314432161,-0.6930424037911835,3.250998001024117
360,0.8956023597474374,-0.5135069848890976,-0.48869632152456094
361,-0.5599140776377698,-0.49355860501108806,-0.4482085928304208
362,0.7371788019368026,-0.5135069848890976,-0.4478041143251044
363,1.6580157317111175,-0.46363603519407376,-0.43043432611792376
364,-0.48070229873245246,-0.6232230742181502,-0.5929150507676448
365,0.08368162596793405,-0.7528875434252121,-0.6520030938259845
366,0.5391493546735091,-0.30404899616999737,-0.11789777287615977
367,0.024272791788945997,-0.4835844150720833,-0.39776271727299717
368,1.856045178974411,-0.7329391635472026,-0.6291472098354275
369,0.8361935255684494,-0.6132488842791454,0.14097986428707532
370,-0.8965641379853688,-0.1843587169019401,-0.1868983877549306
371,1.1926465306423777,-0.7129907836691931,-0.6709167366097957
372,-0.22326401729017087,-0.30404899616999737,-0.20020630026787714
373,-0.18365812783751218,-0.7229649736081978,0.27862788746250955
374,-0.3321802132849823,-0.5234811748281024,-0.4975036985558175
375,-0.8965641379853688,0.1647379309632269,0.11263218763278508
376,-0.8668597208958748,-0.5234811748281024,-0.47868690273806813
377,-0.8965641379853688,-0.21428128671895444,-0.14339131247180867
378,2.2620055458641626,-0.6531456440351644,-0.5795786538529155
379,-0.5500126052746052,-0.3838425156820356,3.120744528551509
380,1.6679172040742822,-0.6830682138521788,-0.6012267992078799
381,-0.6094214394535932,-0.5035327949500928,-0.505530602978224
382,0.5094449375840151,-0.5334553647671072,-0.4859618189534075
383,1.8758481237007405,-0.5933005044011358,-0.5457790626973882
384,-0.342081685648147,0.9726473160226135,0.7647768695707318
385,0.786686163752626,-0.6531456440351644,-0.6473430456943108
386,-0.5896184947272639,0.4539894391943653,-0.3345672234775708
387,-0.8965641379853688,2.3790080974222865,2.4571832983789976
388,0.4995434652208504,0.3841701096213319,0.8225489332667038
389,-0.8767611932590395,3.6058334599198734,1.484600490144725
390,-0.23316548965333556,-0.4337134653770594,-0.08626299625612889
391,-0.27277137910599425,0.3043765901092937,0.23377065153488066
392,-0.6391258565430873,-0.25417804647497355,-0.5380426991731666
393,1.7174245658901055,-0.5035327949500928,-0.5220173747301364
394,-0.7084361630852399,0.1348153611462126,-0.22723230067944328
395,-0.6193229118167579,-0.2641522364139783,-0.12505875148436785
396,0.034174264152110674,-0.27412642635298307,-0.6467277826158011
397,1.945158430242893,-0.5733521245231262,-0.5529742225877355
398,0.1430904601469221,0.06499603157317918,0.3482437654197899
399,-0.14405223838485348,0.3741959196823271,0.01067511989125921
400,2.7669806363855614,-0.7429133534862074,-0.7020330971173788
401,-0.8470567761695454,2.388982287361291,0.508314709678682
402,1.1629421135528837,-0.31402318610900215,-0.09343536862504995
403,-0.4113919921902997,-0.7129907836691931,-0.4365015036976704
404,0.44013463104186235,-0.7429133534862074,-0.6399257074700572
405,-0.6688302736325813,0.18468631084123643,0.1581787460835588
406,1.8758481237007405,-0.5135069848890976,-0.4052142367793902
407,-0.6688302736325813,4.7229427330884075,1.547163630220572
408,0.9154053044737668,0.29440240017028896,0.19178464330696293
409,2.6976703298434086,-0.7528875434252121,-0.7322265630071976
410,-0.0945448765690301,-0.6631198339741692,-0.5068921573834442
411,2.3115129076799863,-0.11453938732890671,-0.38194248052280344
412,1.8659466513375758,-0.7329391635472026,-0.5106748859402064
413,0.4896419928576857,-0.7528875434252121,-0.528204186797371
414,-0.35198315801131164,0.07497022151218395,0.5398412455719381
415,-0.8866626656222041,0.7631893273035132,0.15117158324497823
416,-0.7480420525378987,-0.28410061629198785,-0.24426597294558633
417,-0.48070229873245246,-0.6531456440351644,-0.40894569341294335
418,1.8065378171585877,-0.7030165937301883,-0.5539711766501352
419,-0.8371553038063807,-0.6431714540961596,0.10973817241164764
420,-0.6787317459957459,-0.35391994586502123,-0.3229797688323083
421,-0.05493898711637141,-0.7030165937301883,-0.5476761238561259
422,-0.30247579619548826,-0.05469424769487809,-0.06388565021552357
423,-0.25296843437966493,0.08494441145118872,0.04596159681985112
424,1.1926465306423777,-0.7030165937301883,-0.544987196327825
425,-0.6886332183589106,0.04504765169516964,-0.5069890043495059
426,0.9154053044737668,-0.7429133534862074,-0.5351714714734556
427,-0.6193229118167579,-0.4337134653770594,-0.6165571042474087
428,-0.5104067158219464,-0.5334553647671072,-0.5258855564922472
429,1.1035332793738957,-0.7329391635472026,-0.6004007515561773
430,1.6976216211637762,-0.673094023913174,-0.6447338744910018
431,-0.7480420525378987,-0.05469424769487809,-0.43343658206583596
432,-0.8074508867168867,-0.14446195714592103,0.939642612115635
433,-0.342081685648147,-0.7329391635472026,-0.5835949545042971
434,-0.5302096605482758,0.18468631084123643,0.489030769671694
435,-0.6985346907220753,-0.02477167787786377,1.0280752858906648
436,-0.8965641379853688,-0.5334553647671072,0.2232542103966532
437,-0.8767611932590395,-0.27412642635298307,0.691156084722783
438,0.5490508270366737,-0.5534037446451167,-0.5165711571092559
439,0.45003610340502703,0.3143507800482985,0.9752709018656212
440,0.3411199074102156,-0.7528875434252121,-0.3853435180956755
441,-0.8470567761695454,-0.25417804647497355,0.01767658584948321
442,-0.7579435249010633,-0.49355860501108806,-0.6301783451799665
443,0.6678684953946499,-0.49355860501108806,-0.492798075381291
444,-0.2925743238323236,-0.4835844150720833,-0.6229205196056968
445,-0.05493898711637141,-0.46363603519407376,-0.1939568225167203
446,-0.8767611932590395,-0.32399737604800694,-0.32834623012819686
447,-0.5797170223640992,0.06499603157317918,0.45135729987369955
448,0.28171107323122757,-0.6830682138521788,-0.6638639987283625
449,-0.15395371074801817,-0.5035327949500928,-0.49022308546012155
450,-0.6886332183589106,0.29440240017028896,-0.3783477490178081
451,-0.9064656103485335,0.5238087687673987,0.5047655532165392
452,-0.7579435249010633,-0.14446195714592103,-0.14670119995897563
453,-0.7777464696273927,0.424066869377351,0.13322641012178404
454,-0.6688302736325813,-0.6830682138521788,-0.6587140188860235
